event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM53490,2025-11-11,2025,1,Political violence,Violence against civilians,Attack,Hawiye-Gaaljecel Sub-Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Habar Gedir-Ayr Habaraji Sub-Clan Group (Somalia); Hawiye-Habar Gedir-Ayr-Cabsiiye Sub-Clan Group (Somalia); Hawiye-Habar Gedir-Sacad Sub-Clan Group (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Wanla Weyne,2.6195,44.8936,2,Local Network,Other,"On 11 November 2025, Hawiye-Gaaljecel Sub-Clan Militia attacked civilians from Habargedir clan near Wanla Weyne town (Wanla Weyn, Lower Shabelle). 6 civilians, four from Ayr-habaraji, one from Ayr-Cabisye, and one from Sacaad sub-clans were killed.",6,,1763426485
SOM53491,2025-11-11,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kobon,0.0356,42.7091,1,Local Network,Other,"On 11 November 2025, Jubaland security forces clashed with Al Shabaab in Kobon village (Jamaame, Lower Juba). The forces used shellings and RPGs to target the militants' position. Casualties unknown.",0,,1763426485
SOM53492,2025-11-11,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Araara,0.0263,42.6829,1,Local Network,Other,"On 11 November 2025, Jubaland security forces clashed with Al Shabaab in Araara village (Jamaame, Lower Juba). The forces used shellings and RPGs to target the militants' position. Casualties unknown.",0,,1763426485
SOM53493,2025-11-11,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Malayle,-0.0016,42.6609,1,Local Network,Other,"On 11 November 2025, Jubaland security forces clashed with Al Shabaab in Malayle village (Jamaame, Lower Juba). The forces used shellings and RPGs to target the militants' position. Casualties unknown.",0,,1763426485
SOM53494,2025-11-11,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Jamaame,0.0692,42.7382,2,Local Network,Other,"On 11 November 2025, Jubaland security forces clashed with Al Shabaab in Musa Haaji village near Jamaame town (Jamaame, Lower Juba). There were no casualties.",0,,1764045690
SOM53495,2025-11-11,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Bangeeni,0.0500,42.7167,2,Local Network,Other,"On 11 November 2025, Jubaland security forces clashed with Al Shabaab near Bangeeni village (Jamaame, Lower Juba). There were no casualties.",0,,1764045690
SOM53496,2025-11-13,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,1,Local Network,Other,"On 13 November 2025, government security forces (SNA) clashed with Al Shabaab in the vicinity of Qoryooley town (Qoryooley, Lower Shabelle). The militants were patrolling the area. Casualties unknown.",0,,1763426485
SOM53497,2025-11-13,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Busley,1.5702,44.4488,1,Local Network,Other,"On 13 November 2025, government security forces (SNA) clashed with Al Shabaab in Busley village (Marka, Lower Shabelle). There were an unspecified number of injuries from both sides.",0,,1763426485
SOM53498,2025-11-13,2025,1,Strategic developments,Strategic developments,Agreement,Rahanweyn-Mirifle-Elay Sub-Clan Militia (Somalia),,Identity militia,Rahanweyn-Mirifle-Harin Sub-Clan Militia (Somalia),,Identity militia,Identity militia-Identity militia,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Ceel Doon,3.2198,43.6925,1,Local Network,Other,"On 13 November 2025, the Elay and Hariin clans of the Rahanweyne clan held peace meetings in the Al Shabaab-controlled villages of Ceel Doon village (Baydhaba, Bay). The meeting aimed to restore peace between the clans.",0,,1763426485
SOM53499,2025-11-12,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,2,Local Network,Other,"Movement of forces: On 12 November 2025, Al Shabaab arrived in the Korow Rogaa villages near Baidoa town (Baydhaba, Bay). The fighters preached at the local mosques and moved to different hideouts within the villages.",0,,1763426485
SOM53500,2025-11-13,2025,1,Political violence,Violence against civilians,Attack,Al Shabaab,,Rebel group,Civilians (Somalia),Taxi Drivers (Somalia),Civilians,Rebel group-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kamsuuma,0.2494,42.7751,1,Local Network,Other,"On 13 November 2025, Al Shabaab assaulted two civilians, including a driver at the Kamsuma bridge checkpoint in Kamsuuma village (Jamaame, Lower Juba). The incident happened during a vehicle search.",0,,1763426485
SOM53501,2025-11-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Taxi Drivers (Somalia),Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Saabid,2.1311,45.0377,1,Local Network,Other,"On 13 November 2025, motorcycle drivers and residents protested in the vicinity of Saabid village (Afgooye, Lower Shabelle) against illegal taxes and brutality by security forces.",0,crowd size=no report,1763426485
SOM53502,2025-11-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Labor Group (Somalia); Taxi Drivers (Somalia),Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Caanoole,2.1304,45.0402,1,Local Network,Other,"On 13 November 2025, motorcycle drivers and residents protested at a security checkpoint in Caanoole village (Afgooye, Lower Shabelle) after they were asked to pay 3 dollars in illegal taxes and subjected to brutality by security forces.",0,crowd size=no report,1763426485
SOM53503,2025-11-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Labor Group (Somalia); Taxi Drivers (Somalia),Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Mareerey,2.1160,45.0500,1,Local Network,Other,"On 13 November 2025, motorcycle drivers and residents protested at a security checkpoint in Mareerey village (Afgooye, Lower Shabelle) against illegal taxes and brutality by security forces.",0,crowd size=no report,1763426485
SOM53504,2025-11-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Taxi Drivers (Somalia),Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Mordinle,2.1202,45.0296,1,Local Network,Other,"On 13 November 2025, motorcycle drivers protested at a security checkpoint in Mordinle village (Afgooye, Lower Shabele) after being asked to pay 2 dollars. The drivers protested against the brutality from the security forces.",0,crowd size=no report,1763426485
SOM53505,2025-11-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Labor Group (Somalia); Taxi Drivers (Somalia),Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Afgooye,2.1500,45.1160,2,Local Network,Other,"On 13 November 2025, motorcycle drivers and residents blocked the main roads in Raqleey village near Afgooye (Lower Shabelle). After security forces demanded mandatory payments at every checkpoint. The drivers protested against the illegal taxes and brutality from the security forces.",0,crowd size=no report,1763426485
SOM53506,2025-11-14,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bakool,Ceel Barde,,Ato,4.6205,43.3502,2,Local Network,Other,"On 14 November 2025, Al Shabaab clashed with government security forces (SNA) between Yeed and Ato village (Ceel Barde, Bakool). There were no casualties.",0,,1763426485
SOM53507,2025-11-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Beled Amin,2.5824,44.8055,1,Local Network,Other,"On 13 November 2025, residents blocked roads in Beled Amin village (Wanla Weyn, Lower Shabelle). They were aganist the illegal taxes and brutality by security forces. They demanded that the SWS administration remove the increased checkpoint in the Afgooye district.",0,crowd size=no report,1763426485
SOM53508,2025-11-14,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Kolbiyow,-1.1369,41.2174,1,Local Network,Other,"Movement of forces: On 14 November 2025, a significant number of Al Shabaab were seen near Kolbiyow village (Badhaadhe, Lower Juba). The militants were heading towards the Somali-Kenya border.",0,,1763426485
SOM53509,2025-11-14,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,1,Local Network,Other,"On 14 November 2025, Puntland dervish forces launched mortar shells and RPGs targeting the Islamic State Somalia Province in Buuraha Cali Miskat (Qandala, Bari). Casualties unknown.",0,,1763426485
SOM53510,2025-11-14,2025,1,Strategic developments,Strategic developments,Disrupted weapons use,Islamic State Somalia Province,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Bari,Qandala,,Daanyo,11.0771,50.1374,1,Local Network,Other,"Detonation: On 14 November 2025, an IED exploded while Islamic State Somalia Province was planting the explosive devices in Daanyo village (Qandala, Bari). An unknown number of IS fighters were injured.",0,,1763426485
SOM53511,2025-11-13,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State Somalia Province,,Rebel group,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Qandala,11.4710,49.8726,1,Local Network,Other,"On 13 November 2025, an IED planted by Islamic State Somalia Province exploded, targeting a Puntland dervish forces convoy near Shebaab village in Qandala town (Qandala, Bari). Casualties unknown.",0,,1763426485
SOM53512,2025-11-13,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State Somalia Province,,Rebel group,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Daray-Madobe,11.0019,49.9660,2,Local Network,Other,"On 13 November 2025, an IED planted by Islamic State Somalia Province exploded, targeting a Puntland dervish forces convoy near Daray-Madobe (Qandala, Bari). An unknown number of soldiers were injured.",0,,1763426485
SOM53513,2025-11-12,2025,1,Strategic developments,Strategic developments,Other,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,,,,State forces only,,706,Eastern Africa,Somalia,Bari,Bossaso,,Balade,11.2761,49.1640,2,Local Network,Other,"Non-violent activity: On 12 November 2025, Puntland dervish forces ordered all pastoralist civilians to vacate the Ali Miskaat and Balade village (Bossaso, Bari). The forces claimed that the Islamic State Somalia Province was hiding in the area.",0,,1763426485
SOM53514,2025-11-12,2025,1,Political violence,Battles,Armed clash,Islamic State Somalia Province,,Rebel group,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Bossaso,,Bacaad,11.3614,49.4697,2,Local Network,Other,"On 12 November 2025, Islamic State Somalia Province ambushed a Puntland dervish forces convoy near Bacaad village (Bossaso, Bari). Extent of injuries unknown.",0,,1763426485
SOM53515,2025-11-12,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Bossaso,,Karin,10.9741,49.2137,1,Local Network,Other,"On 12 November 2025, Puntland dervish forces clashed with Islamic State Somalia Province in the Karin Qaluuleed area in Karin village (Bossaso, Bari). There were no casualties.",0,,1763426485
SOM53516,2025-11-12,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,1,Local Network,Other,"On 12 November 2025, Puntland dervish forces clashed with Islamic State Somalia Province in the Dinowga area and Shakaakow area of Bosaso town (Bossaso, Bari). There were no casualties.",0,,1763426485
SOM53517,2025-11-12,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Qandala,11.4710,49.8726,1,Local Network,Other,"On 12 November 2025, Puntland dervish forces clashed with Islamic State Somalia Province in the Bakuuje area of Qandala town (Qandala, Bari). 3 IS fighters were killed.",3,,1763426485
SOM53518,2025-11-12,2025,1,Political violence,Battles,Armed clash,Islamic State Somalia Province,,Rebel group,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Dhaadaar,11.1280,49.8755,2,Local Network,Other,"On 12 November 2025, Puntland dervish forces ambushed the Islamic State Somalia Province in Daboorad village near Dhaadaar village (Qandala, Bari). 1 senior militant was killed.",1,,1763426485
SOM53519,2025-11-12,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State Somalia Province,,Rebel group,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Dhaadaar,11.1280,49.8755,1,Local Network,Other,"On 12 November 2025, an IED planted by Islamic State Somalia Province exploded, targeting a Puntland dervish forces convoy in the vicinity of Dhaadaar village (Qandala, Bari). There were no casualties.",0,,1763426485
SOM53520,2025-11-11,2025,1,Political violence,Battles,Armed clash,Islamic State Somalia Province,,Rebel group,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Dhaadaar,11.1280,49.8755,2,Local Network,Other,"On 11 November 2025, Puntland dervish forces ambushed Islamic State Somalia Province in Daboorad village near Dhaadaar village (Qandala, Bari). 3 militants were killed.",3,,1763426485
SOM53521,2025-11-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Mudug,Gaalkacyo,,Gaalkacyo North,6.7700,47.6300,1,Local Network,Other,"On 13 November 2025, relatives and locals protested in Gaalkacyo North (Gaalkacyo, Mudug) against the killing of a young girl. The family members requested justice. The Puntland police arrested a woman in connection with the murder of the young girl.",0,crowd size=no report,1763426485
